"Gender","trill","nice","conf","status","age","predictedOrigin","masculinity","speakerID","speaker_gender"
"female",1,5,4,0.194824341871308,3,"Quito",2,"M2","male"
"female",1,4,4,0.765734801272264,3,"Quito",2,"M1","male"
"female",0,5,5,-0.552170013597301,3,"Quito",2,"F2","female"
"female",1,5,4,-1.06333623588461,3,"Loja",2,"F2","female"
"female",0,4,4,0.765734801272264,3,"Loja",1,"M2","male"
"female",1,5,5,-0.807753124740956,3,"Cuenca",2,"F1","female"
"female",0,1,6,0.194824341871308,3,"Cuenca",1,"M1","male"
"female",0,4,4,-1.37866358414191,4,"Cuenca",4,"F1","female"
"female",1,5,5,0.765734801272264,3,"Loja",1,"M2","male"
"female",1,4,4,0.194824341871308,2,"Loja",3,"M1","male"
"female",0,3,3,-1.37866358414191,3,"Cuenca",4,"F2","female"
"female",1,2,2,-1.37866358414191,3,"Cuenca",3,"F2","female"
"female",0,1,1,-1.08624002912025,3,"Other",5,"M2","male"
"female",1,2,1,-1.37866358414191,4,"Loja",5,"F1","female"
"female",0,1,1,-1.51790703633156,4,"Other",6,"M1","male"
"female",0,2,2,-1.37866358414191,4,"Other",4,"F1","female"
"female",1,1,2,-0.946996576930604,5,"Cuenca",6,"M2","male"
"female",1,2,2,-0.631669228673303,4,"Other",5,"M1","male"
"female",0,2,2,-0.23684266534,3,"Quito",3,"F2","female"
"female",1,4,4,-0.552170013597301,4,"Cuenca",5,"F2","female"
"female",0,5,6,0.765734801272264,3,"Other",1,"M2","male"
"female",1,5,5,-1.43840782125556,3,"Cuenca",4,"F1","female"
"female",0,5,5,-0.552170013597301,3,"Cuenca",2,"M1","male"
"female",0,5,2,-0.552170013597301,4,"Cuenca",2,"F1","female"
"female",1,6,6,1.33664526067322,3,"Loja",1,"M2","male"
"female",1,5,5,0.194824341871308,3,"Loja",1,"M1","male"
"female",0,4,2,-0.552170013597301,3,"Cuenca",2,"F2","female"
"female",1,5,5,-0.946996576930604,3,"Quito",2,"F2","female"
"female",0,5,5,0.765734801272264,4,"Cuenca",2,"M2","male"
"female",1,6,1,1.33664526067322,3,"Cuenca",2,"F1","female"
"female",0,2,3,-0.353182324294006,4,"Cuenca",4,"M1","male"
"female",0,6,5,1.76831226788453,4,"Cuenca",1,"F1","female"
"female",1,2,6,0.822330223112624,4,"Quito",1,"M2","male"
"female",1,5,2,0.0187404458036547,1,"Quito",3,"M1","male"
"female",0,4,4,-0.807753124740956,3,"Cuenca",4,"F2","female"
"male",1,4,4,0.194824341871308,3,"Loja",2,"F2","female"
"male",0,4,4,0.194824341871308,3,"Loja",1,"M2","male"
"male",1,3,4,-0.807753124740956,3,"Cuenca",2,"F1","female"
"male",0,3,5,0.450407453014963,3,"Loja",2,"M1","male"
"male",0,5,4,-0.23684266534,3,"Loja",1,"F1","female"
"male",1,4,4,0.589650905204611,3,"Loja",1,"M2","male"
"male",1,3,4,0.450407453014963,3,"Cuenca",2,"M1","male"
"male",0,5,6,0.450407453014963,2,"Loja",1,"F2","female"
